Medulloblastoma	TAZ_154414101-154414190_154413481-154413567_154419542-154419623
Medulloblastoma	PDZD4_153807897-153808139_153807278-153807369_153808341-153808595
Medulloblastoma	PDZD4_153807897-153808139_153807278-153807369_153808359-153808595
Medulloblastoma	NLGN3_71148846-71148905_71147549-71148206_71153476-71153536
Medulloblastoma	ARSA_50627556-50627792_50627165-50627406_50627945-50628170
Medulloblastoma	SBF1_50457034-50457111_50456491-50456673_50459254-50459392
Medulloblastoma	PLXNB2_50294719-50294778_50289516-50290597_50307552-50307603
Medulloblastoma	HDAC10_50247692-50247776_50246874-50246966_50247889-50247948
Medulloblastoma	PACSIN2_42876888-42877010_42876136-42876333_42879047-42879169
Medulloblastoma	AL022238.4_40401593-40401675_40400695-40400813_40402138-40402205
Medulloblastoma	PISD_31623684-31623849_31621648-31621885_31648100-31648276
Medulloblastoma	SFI1_31531058-31531129_31528689-31528863_31546860-31546971
Medulloblastoma	THOC5_29550728-29550843_29549051-29549158_29553670-29553741
Medulloblastoma	AP1B1_29339754-29339774_29338989-29339133_29340655-29340857
Medulloblastoma	DGCR5_18988091-18988195_18987756-18987900_18990719-18990924
Medulloblastoma	PCBP3_45744231-45744337_45735391-45735429_45749380-45749475
Medulloblastoma	ITSN1_33802430-33802444_33799807-33799929_33810974-33811222
Medulloblastoma	DNAJC5_63931109-63931182_63930850-63931022_63931464-63936031
Medulloblastoma	ARFGAP1_63283851-63283880_63282818-63282851_63284865-63284922
Medulloblastoma	NKAIN4_63242539-63242623_63240783-63241506_63244023-63244084
Medulloblastoma	CFAP298_32602272-32602367_32599353-32601973_32603160-32603292
Medulloblastoma	RNF114_49941561-49941711_49936396-49936552_49945381-49945488
Medulloblastoma	RNF114_49941583-49941711_49936376-49936552_49945381-49945488
Medulloblastoma	SLC12A5_46022843-46023071_46021711-46021886_46023368-46023581
Medulloblastoma	SLC12A5_46022930-46023071_46021838-46021886_46023368-46023589
Medulloblastoma	PLTP_45909516-45909671_45907840-45907904_45909941-45910070
Medulloblastoma	SNHG11_38447930-38448093_38446886-38447623_38448661-38448730
Medulloblastoma	NNAT_37522358-37522438_37521249-37521403_37522666-37523690
Medulloblastoma	EPB41L1_36214360-36214440_36212271-36212376_36218875-36218962
Medulloblastoma	ERGIC3_35554372-35554386_35548807-35548865_35555043-35555075
Medulloblastoma	HM13_31568078-31568224_31566209-31566295_31569119-31569326
Medulloblastoma	HM13_31568078-31568280_31566209-31566295_31569119-31569541
Medulloblastoma	NDUFAF5_13814418-13814515_13808841-13808902_13816462-13816546
Medulloblastoma	SNAP25_10292882-10292999_10284723-10284772_10293160-10293278
Medulloblastoma	SNAP25_10293161-10293278_10292881-10292999_10296924-10297050
Medulloblastoma	PLCB4_9476717-9476753_9473278-9473365_9478920-9481242
Medulloblastoma	PTPRA_2975215-2975241_2964860-2965202_2986764-2986849
Medulloblastoma	NDUFV3_42903182-42904276_42896926-42897047_42908863-42909105
Medulloblastoma	AP2A1_49802534-49802599_49801980-49802141_49802948-49803005
Medulloblastoma	SNRNP70_49102114-49102173_49101389-49101471_49104633-49104735
Medulloblastoma	SNRNP70_49102114-49102185_49101389-49101471_49104633-49104735
Medulloblastoma	SNRNP70_49102114-49103587_49101389-49101471_49104633-49104735
Medulloblastoma	PLD3_40365553-40365930_40348689-40348768_40366418-40366464
Medulloblastoma	PLD3_40365662-40365930_40348699-40348768_40366418-40366510
Medulloblastoma	PLD3_40365718-40365930_40348684-40348768_40366383-40366510
Medulloblastoma	PLD3_40365718-40365930_40348684-40348768_40366418-40366464
Medulloblastoma	SUPT5H_39458294-39458305_39457674-39457740_39458817-39458887
Medulloblastoma	SIRT2_38898379-38898425_38893818-38893867_38899505-38899618
Medulloblastoma	GRAMD1A_35022900-35022911_35021950-35022038_35023235-35023343
Medulloblastoma	LSM14A_34226408-34226464_34221349-34221738_34227364-34227617
Medulloblastoma	URI1_29971193-29971227_29942238-29942664_29985222-29985301
Medulloblastoma	BORCS8_19186893-19187005_19181881-19182683_19192080-19192152
Medulloblastoma	CRTC1_18744108-18744155_18742909-18743026_18745822-18745960
