Craniopharyngioma	TAZ_154414101-154414190_154413481-154413567_154419542-154419623
Craniopharyngioma	STAG2_124090854-124090964_124090574-124090764_124094017-124094144
Craniopharyngioma	SBF1_50457034-50457111_50456491-50456673_50459254-50459392
Craniopharyngioma	DENND6B_50316566-50316712_50316369-50316475_50317292-50317373
Craniopharyngioma	PACSIN2_42876888-42877010_42876136-42876333_42879047-42879169
Craniopharyngioma	PISD_31623684-31623849_31621648-31621885_31648100-31648276
Craniopharyngioma	AP1B1_29329712-29329720_29327681-29328895_29330377-29330532
Craniopharyngioma	AP1B1_29339754-29339774_29338989-29339133_29340655-29340857
Craniopharyngioma	MED15_20575113-20575232_20568520-20568631_20582610-20582747
Craniopharyngioma	EVA1C_32453312-32453508_32412005-32413013_32467695-32467848
Craniopharyngioma	EVA1C_32457597-32457720_32412436-32413013_32467695-32467848
Craniopharyngioma	LSM14B_62127585-62127701_62126303-62126439_62129784-62129952
Craniopharyngioma	RNF114_49941561-49941711_49936396-49936552_49945381-49945488
Craniopharyngioma	RNF114_49941583-49941711_49936376-49936552_49945381-49945488
Craniopharyngioma	ZFAS1_49280903-49280964_49280321-49280570_49289044-49289260
Craniopharyngioma	SLC12A5_46022843-46023071_46021711-46021886_46023368-46023581
Craniopharyngioma	SLC12A5_46022930-46023071_46021838-46021886_46023368-46023589
Craniopharyngioma	SNHG11_38447930-38448093_38446886-38447623_38448661-38448730
Craniopharyngioma	NNAT_37522358-37522438_37521249-37521403_37522666-37523690
Craniopharyngioma	DLGAP4_36499242-36499321_36496704-36497066_36499587-36499676
Craniopharyngioma	EPB41L1_36195329-36195364_36194211-36194360_36197858-36198041
Craniopharyngioma	EPB41L1_36209488-36209898_36197858-36198041_36212271-36212376
Craniopharyngioma	ERGIC3_35554372-35554386_35548807-35548865_35555043-35555075
Craniopharyngioma	HM13_31568078-31568224_31566209-31566295_31569119-31569326
Craniopharyngioma	HM13_31568078-31568280_31566209-31566295_31569119-31569541
Craniopharyngioma	PTPRA_2975215-2975241_2964860-2965202_2986764-2986849
Craniopharyngioma	NDUFV3_42903182-42904276_42896926-42897047_42908863-42909105
Craniopharyngioma	RAB9A_13703735-13703902_13689160-13689288_13708720-13708817
