Ganglioglioma	TAZ_154414101-154414190_154413481-154413567_154419542-154419623
Ganglioglioma	PDZD4_153807897-153808139_153807278-153807369_153808341-153808595
Ganglioglioma	PDZD4_153807897-153808139_153807278-153807369_153808359-153808595
Ganglioglioma	SBF1_50457034-50457111_50456491-50456673_50459254-50459392
Ganglioglioma	PACSIN2_42876888-42877010_42876136-42876333_42879047-42879169
Ganglioglioma	PACSIN2_42880617-42880622_42879047-42879169_42882183-42882304
Ganglioglioma	PISD_31623684-31623849_31621648-31621885_31648100-31648276
Ganglioglioma	AP1B1_29339754-29339774_29338989-29339133_29340655-29340857
Ganglioglioma	MED15_20575113-20575232_20568520-20568631_20582610-20582747
Ganglioglioma	ITSN1_33802430-33802444_33799807-33799929_33810974-33811222
Ganglioglioma	ARFGAP1_63283851-63283880_63282818-63282851_63284865-63284922
Ganglioglioma	LSM14B_62127585-62127701_62126303-62126439_62129784-62129952
Ganglioglioma	RNF114_49941561-49941711_49936396-49936552_49945381-49945488
Ganglioglioma	RNF114_49941583-49941711_49936376-49936552_49945381-49945488
Ganglioglioma	SLC12A5_46022843-46023071_46021711-46021886_46023368-46023581
Ganglioglioma	SLC12A5_46022930-46023071_46021838-46021886_46023368-46023589
Ganglioglioma	SNHG11_38447930-38448093_38446886-38447623_38448661-38448730
Ganglioglioma	DLGAP4_36499242-36499321_36496704-36497066_36499587-36499676
Ganglioglioma	ERGIC3_35554372-35554386_35548807-35548865_35555043-35555075
Ganglioglioma	HM13_31568078-31568280_31566209-31566295_31569119-31569541
Ganglioglioma	SNAP25_10293161-10293278_10292881-10292999_10296924-10297050
Ganglioglioma	NDUFV3_42903182-42904276_42896926-42897047_42908863-42909105
Ganglioglioma	RAB9A_13703735-13703902_13689160-13689288_13708720-13708817
Ganglioglioma	SHANK1_50697096-50697122_50689196-50689279_50697588-50697664
Ganglioglioma	MYH14_50224154-50224177_50223246-50223349_50225584-50225677
Ganglioglioma	MYH14_50255220-50255318_50252638-50252753_50257298-50257486
Ganglioglioma	AP2A1_49802534-49802599_49801980-49802141_49802948-49803005
Ganglioglioma	PLD3_40365553-40365585_40348703-40348768_40365717-40365930
Ganglioglioma	PLD3_40365553-40365930_40348689-40348768_40366418-40366464
Ganglioglioma	PLD3_40365662-40365930_40348699-40348768_40366418-40366510
Ganglioglioma	PLD3_40365718-40365930_40348684-40348768_40366418-40366464
Ganglioglioma	SUPT5H_39458294-39458305_39457674-39457740_39458817-39458887
Ganglioglioma	AD000671.2_35744626-35744738_35744322-35744421_35745124-35745212
Ganglioglioma	GRAMD1A_35022900-35022911_35021950-35022038_35023235-35023343
Ganglioglioma	URI1_29971193-29971227_29942238-29942664_29985222-29985301
Ganglioglioma	CRTC1_18744108-18744155_18742909-18743026_18745822-18745960
Ganglioglioma	SMARCA4_11033767-11033865_11033081-11033517_11034122-11034146
Ganglioglioma	SMARCA4_11033772-11033865_11033289-11033517_11034122-11034200
Ganglioglioma	CARM1_10921375-10921443_10921049-10921127_10921614-10921900
Ganglioglioma	DNM2_10808569-10808580_10805915-10805967_10812263-10812377
Ganglioglioma	ARVCF_19971216-19971335_19969895-19970743_19971885-19971971
Ganglioglioma	ARVCF_19976706-19976723_19975685-19975757_19977414-19977586
Ganglioglioma	CERS4_8210683-8210862_8209302-8209494_8251075-8251249
Ganglioglioma	STX16_58659623-58659634_58651271-58652087_58667489-58667597
Ganglioglioma	MRO_50801349-50801504_50800035-50800143_50805153-50805336
Ganglioglioma	MBD1_50275370-50275444_50275128-50275245_50275599-50275728
Ganglioglioma	PTPRM_8122242-8122316_8114790-8114827_8143646-8143778
Ganglioglioma	EPB41L3_5398021-5398143_5397057-5397426_5406776-5406968
Ganglioglioma	EPB41L3_5398021-5401043_5397057-5397426_5406776-5406968
Ganglioglioma	EPB41L3_5407701-5407736_5406776-5406968_5410565-5410619
Ganglioglioma	SLC38A10_81250070-81250093_81246884-81247061_81251492-81251612
Ganglioglioma	SRSF2_76735772-76735875_76734146-76735158_76736153-76736464
Ganglioglioma	ITGB4_75755055-75755213_75754575-75754815_75755700-75755850
Ganglioglioma	GRIN2C_74854694-74855107_74852012-74852611_74861427-74861504
Ganglioglioma	BPTF_67928959-67929120_67928354-67928601_67929335-67929487
Ganglioglioma	BCAS3_61026866-61026910_61015750-61015901_61034665-61034790
Ganglioglioma	PTPRS_5216720-5216767_5215497-5215595_5218419-5218532
Ganglioglioma	FMNL1_45234832-45234849_45234071-45234200_45236135-45236244
Ganglioglioma	SMARCE1_40642118-40642559_40637491-40637572_40645575-40645619
Ganglioglioma	ARHGAP23_38498932-38498954_38498413-38498510_38500596-38500628
Ganglioglioma	SOCS7_38365308-38365409_38364751-38364856_38366286-38366417
Ganglioglioma	SOCS7_38365308-38366033_38364751-38364856_38366286-38366417
Ganglioglioma	ZNF207_32361468-32361515_32360891-32360967_32362913-32362984
Ganglioglioma	NF1_31252938-31253000_31248983-31249119_31258343-31258502
Ganglioglioma	IFT20_28332146-28332382_28331401-28331987_28335339-28335435
Ganglioglioma	NSFL1C_1455714-1455719_1454966-1455132_1458199-1458274
Ganglioglioma	EPN2_19285620-19285790_19282949-19283714_19309884-19309997
Ganglioglioma	MPRIP_17164109-17167915_17161239-17161356_17171717-17171865
Ganglioglioma	NCOR1_16151590-16151616_16149450-16149517_16151945-16151998
Ganglioglioma	ARHGAP44_12973302-12973319_12958716-12958897_12974088-12974310
Ganglioglioma	ARHGAP44_12987101-12987152_12984530-12984908_12990031-12990584
Ganglioglioma	NEURL4_7327165-7327230_7326710-7327009_7327439-7327500
Ganglioglioma	CAMTA2_4969500-4969520_4969149-4969337_4969629-4969701
Ganglioglioma	MINK1_4890222-4890308_4889646-4889763_4890516-4890735
Ganglioglioma	MINK1_4893286-4893309_4892978-4893067_4893433-4893597
Ganglioglioma	SLC43A2_1586949-1586960_1585912-1586051_1590801-1590948
Ganglioglioma	CDK10_89689252-89689324_89686688-89686797_89690552-89690557
Ganglioglioma	AFMID_78205946-78206050_78190969-78191060_78206910-78207052
Ganglioglioma	AFMID_78205946-78206050_78202702-78202751_78206910-78207052
Ganglioglioma	CMC2_81001248-81001334_80997313-80997429_81006733-81006858
Ganglioglioma	INO80E_30001212-30001530_30000928-30001040_30005220-30005323
Ganglioglioma	KIAA0895L_67181558-67181697_67180040-67180666_67183261-67183952
Ganglioglioma	KIAA0895L_67181606-67181697_67180040-67180666_67183261-67184040
Ganglioglioma	TXNDC11_11700452-11700564_11698124-11698325_11721576-11721670
Ganglioglioma	ROGDI_4801050-4801321_4800497-4800578_4801502-4801585
Ganglioglioma	ROGDI_4801267-4801321_4800497-4800578_4801502-4801585
Ganglioglioma	MAPK8IP3_1758978-1758995_1758147-1758159_1759957-1760015
Ganglioglioma	RAB11FIP3_491134-491268_488850-489000_496823-496859
Ganglioglioma	IQGAP1_90482702-90482749_90482196-90482281_90483360-90483593
Ganglioglioma	AP1S2_15828192-15828200_15825805-15827372_15845378-15845516
Ganglioglioma	MAN2C1_75363999-75364188_75362641-75362748_75364487-75364665
Ganglioglioma	NEO1_73274692-73274724_73273810-73274005_73278130-73278199
Ganglioglioma	PARP6_72249245-72249314_72242619-72242699_72250019-72250092
Ganglioglioma	MYEF2_48152234-48152284_48151873-48151942_48153791-48153893
Ganglioglioma	ZFYVE19_40812699-40812902_40810648-40810757_40813337-40813417
Ganglioglioma	CACNA1G_50594993-50595061_50591936-50592092_50596561-50596646
Ganglioglioma	SNHG14_24998366-24998486_24981774-24982437_24998969-24999078
Ganglioglioma	SNHG14_25079826-25080079_25078861-25078995_25081090-25081183
Ganglioglioma	TMEM184B_38222642-38222662_38221144-38221710_38224784-38224979
Ganglioglioma	SPAG9_50975863-50975901_50974770-50974947_50977107-50977221
Ganglioglioma	ZFYVE21_103729793-103729846_103729090-103729182_103732619-103732762
Ganglioglioma	KLC1_103684986-103685036_103679308-103679518_103687080-103687211
Ganglioglioma	KLC1_103684986-103685036_103679383-103679545_103687080-103687211
Ganglioglioma	KLC1_103687081-103687211_103679308-103679545_103700654-103700727
Ganglioglioma	UNC79_93634521-93634637_93630800-93630908_93637215-93637299
Ganglioglioma	SLC66A2_79930228-79930311_79919183-79919400_79933968-79934022
Ganglioglioma	SLC66A2_79930228-79930311_79919183-79919400_79943328-79943462
Ganglioglioma	TPD52L2_63875816-63875875_63873667-63873816_63882718-63882820
Ganglioglioma	TPD52L2_63887564-63887605_63882718-63882820_63889189-63889238
Ganglioglioma	ABCD4_74290027-74290118_74289300-74289519_74290290-74290452
Ganglioglioma	ABCD4_74300150-74300268_74299177-74299675_74302874-74302918
Ganglioglioma	SIPA1L1_71704721-71704783_71702380-71702505_71705221-71705340
Ganglioglioma	SHANK3_50711615-50711638_50705375-50706152_50714916-50715047
Ganglioglioma	RGN_47080317-47080936_47078354-47078709_47081129-47081307
Ganglioglioma	RGN_47089776-47089991_47084417-47084600_47091677-47091809
Ganglioglioma	GPHN_66924194-66924292_66922665-66922938_66965190-66965325
Ganglioglioma	ATL1_50629995-50630009_50628030-50628462_50632228-50633068
Ganglioglioma	HNRNPC_21263311-21263582_21234030-21234229_21269297-21269425
Ganglioglioma	RNASE1_20802249-20802319_20801345-20802093_20802796-20802855
Ganglioglioma	RNASE1_20802249-20802331_20801459-20802093_20802796-20802848
Ganglioglioma	ARHGEF7_111292118-111292294_111288353-111288443_111300747-111300847
Ganglioglioma	ANKRD10_110900530-110900661_110892956-110893263_110906032-110906124
Ganglioglioma	ANKRD10_110900530-110900694_110893196-110893263_110906032-110906124
Ganglioglioma	DZIP1_95630714-95630813_95629988-95630113_95633233-95633321
Ganglioglioma	SLAIN1_77743016-77743165_77741159-77741440_77744282-77744432
Ganglioglioma	SUGT1_52661475-52661570_52659178-52659249_52662648-52662702
Ganglioglioma	ETHE1_43526201-43526349_43511436-43511566_43526514-43526659
Ganglioglioma	SERP2_44390357-44390578_44379640-44379713_44397271-44397710
Ganglioglioma	TPM1_63044027-63044152_63043705-63043831_63056984-63057118
Ganglioglioma	TPM1_63061713-63061788_63060868-63061273_63062214-63062277
Ganglioglioma	TPM1_63064064-63064142_63062575-63062645_63065895-63066091
Ganglioglioma	WASF3_26676549-26676724_26671871-26671989_26680034-26680201
Ganglioglioma	WASF3_26680035-26680201_26676548-26676724_26681053-26681320
Ganglioglioma	CLIP1_122336632-122336748_122334647-122334705_122340980-122341697
Ganglioglioma	P2RX4_121222947-121223043_121222093-121222166_121228532-121228613
Ganglioglioma	ERP29_112019756-112019894_112013425-112013609_112022149-112023168
Ganglioglioma	CNOT2-DT_70243066-70243204_70242796-70242893_70243311-70243349
Ganglioglioma	AGAP2_57728318-57728377_57727936-57728085_57729638-57729767
Ganglioglioma	R3HDM2_57272453-57272554_57269751-57269994_57280357-57280530
Ganglioglioma	R3HDM2_57288857-57288910_57283823-57284056_57289008-57289040
Ganglioglioma	ITGA7_55699870-55699989_55698709-55698917_55700261-55700393
Ganglioglioma	PCBP2_53467805-53467843_53467220-53467293_53468776-53468832
Ganglioglioma	SRCAP_30722563-30722748_30722121-30722286_30722962-30723229
Ganglioglioma	FMNL3_49646639-49646753_49644930-49645903_49646885-49647009
Ganglioglioma	DNM1L_32738264-32738296_32737864-32737942_32740063-32740240
Ganglioglioma	CAPRIN2_30733629-30733711_30731342-30731510_30734967-30735014
Ganglioglioma	ITGA3_50088225-50088366_50086328-50087869_50089109-50090480
Ganglioglioma	RIMKLB_8699785-8700614_8697921-8698297_8713810-8714041
Ganglioglioma	ERC1_1263034-1263165_1236768-1236904_1289851-1290012
Ganglioglioma	WNK1_901561-901632_900475-900670_904452-904494
Ganglioglioma	WNK1_901561-901653_900597-900670_904452-904487
Ganglioglioma	NTM_132317655-132317690_132314551-132314703_132330152-132330185
Ganglioglioma	NTM_132330153-132330185_132314551-132314703_132335045-132335451
Ganglioglioma	NCAM1_113246368-113246370_113235032-113235164_113255876-113256001
Ganglioglioma	NCAM1_113272933-113273048_113271759-113271876_113275266-113275564
Ganglioglioma	NCAM1_113272933-113273748_113271759-113271876_113275266-113275740
Ganglioglioma	NDRG4_58499144-58501077_58494963-58495008_58503797-58503903
Ganglioglioma	NDRG4_58500988-58501077_58494963-58495008_58503797-58503903
Ganglioglioma	SIDT2_117186990-117187001_117186583-117186636_117187377-117187449
Ganglioglioma	PICALM_85978070-85978093_85976622-85976682_85981128-85981228
Ganglioglioma	PICALM_85990250-85990399_85983865-85983973_85996825-85996929
Ganglioglioma	CERS5_50132962-50133064_50129791-50130694_50134545-50134702
Ganglioglioma	CERS5_50132962-50134068_50129797-50130694_50134545-50134702
Ganglioglioma	CERS5_50135433-50135652_50134545-50134702_50135731-50135838
Ganglioglioma	PPFIA1_70333022-70333096_70331959-70332094_70333469-70333553
Ganglioglioma	PPFIA1_70350994-70351023_70348188-70348420_70354300-70354452
Ganglioglioma	RPS6KB2_67428982-67429022_67428482-67428623_67429119-67429240
Ganglioglioma	RPS6KB2_67432353-67432492_67431367-67431515_67432599-67432657
Ganglioglioma	RPS6KB2_67432356-67432492_67431367-67431515_67432599-67432657
Ganglioglioma	RPS6KB2_67433126-67433216_67432951-67433042_67433339-67433447
Ganglioglioma	RPN2_37238402-37238449_37236579-37236709_37241302-37241619
Ganglioglioma	PC_66954249-66954436_66952295-66952468_66958321-66958383
Ganglioglioma	SPTBN2_66721350-66721440_66721083-66721262_66728740-66728959
Ganglioglioma	DPF2_65344580-65344621_65343990-65344069_65345665-65345746
Ganglioglioma	NRXN2_64626463-64626552_64622752-64623078_64630401-64630573
Ganglioglioma	NRXN2_64653696-64653722_64652034-64652154_64660331-64660535
Ganglioglioma	NRXN2_64676993-64677037_64668442-64668604_64685645-64685947
Ganglioglioma	NRXN2_64677014-64677037_64668442-64668604_64685645-64685947
Ganglioglioma	AP001931.2_57806461-57806478_57805881-57806035_57806914-57806983
Ganglioglioma	MADD_47288968-47289027_47286432-47286534_47289390-47289493
Ganglioglioma	MADD_47292543-47292596_47290609-47290816_47293882-47293983
Ganglioglioma	MADD_47308980-47309042_47308590-47308699_47309280-47309401
Ganglioglioma	MADD_47326738-47326807_47324470-47324577_47328657-47328704
Ganglioglioma	ATG13_46618260-46618375_46617544-46617890_46644278-46644360
Ganglioglioma	ATG13_46664849-46664959_46659391-46659485_46665382-46665519
Ganglioglioma	AMBRA1_46512727-46512813_46508190-46508370_46541944-46542981
Ganglioglioma	PHF21A_46090455-46090581_46084165-46084302_46092182-46092223
Ganglioglioma	MCAM_119310349-119310466_119308528-119309915_119310755-119310903
Ganglioglioma	CD151_834530-834745_832993-833026_836062-836153
Ganglioglioma	CD151_834530-834803_832985-833026_836062-836153
Ganglioglioma	RNH1_504824-504996_502061-502181_506608-506800
Ganglioglioma	SMARCC2_56164303-56164368_56162982-56163765_56164647-56164731
Ganglioglioma	SMARCC2_56172937-56173029_56172584-56172704_56173695-56173849
Ganglioglioma	FGFR2_121564502-121564579_121551289-121551459_121593708-121593967
Ganglioglioma	FGFR2_121565637-121565704_121564324-121564579_121593708-121593967
Ganglioglioma	RAB11FIP2_118033982-118034041_118015064-118015110_118038971-118039440
Ganglioglioma	ABLIM1_114453379-114453483_114451623-114451671_114465697-114465827
Ganglioglioma	ADD3_110132305-110132400_110130362-110130486_110133325-110135565
Ganglioglioma	ZFYVE27_97752857-97752877_97751375-97751462_97753037-97753182
Ganglioglioma	CCSER2_84507294-84507333_84499874-84499959_84513448-84513702
Ganglioglioma	RCOR3_211312355-211312487_211304010-211304140_211312719-211312819
Ganglioglioma	DCLK2_150199028-150199078_150198001-150198103_150203794-150203889
Ganglioglioma	SYT7_61547177-61547308_61532988-61533124_61551383-61551463
Ganglioglioma	SNHG8_118278934-118279137_118278754-118278792_118279388-118279431
Ganglioglioma	SNHG8_118279107-118279137_118278754-118278792_118279388-118279431
Ganglioglioma	CAMK2D_113502936-113502977_113500462-113500511_113509637-113509675
Ganglioglioma	CAMK2D_113504976-113505035_113502935-113502977_113509637-113509675
Ganglioglioma	PHLDB1_118634923-118635051_118632158-118632296_118635392-118635548
Ganglioglioma	PHLDB1_118642254-118642394_118639161-118639251_118643799-118643940
Ganglioglioma	PHLDB1_118655860-118655892_118655604-118655690_118656682-118658028
Ganglioglioma	WDFY3_84726861-84726911_84724425-84724594_84733381-84733609
Ganglioglioma	G3BP2_75653983-75654081_75648638-75648741_75655065-75655246
Ganglioglioma	CPEB4_173943026-173943049_173932449-173932500_173944966-173945140
Ganglioglioma	MXRA7_76683847-76683927_76679568-76680879_76685071-76685165
Ganglioglioma	ATP2B4_203733223-203733400_203727394-203727571_203739545-203739644
Ganglioglioma	SH3PXD2A_103622470-103622553_103617196-103617314_103627088-103627202
Ganglioglioma	ATP1B3_141902136-141902227_141876615-141876910_141903619-141903748
Ganglioglioma	PALM_740352-740483_736018-736078_746284-748326
Ganglioglioma	DGKG_186268801-186268917_186267684-186267777_186272254-186272343
Ganglioglioma	PKD1_2113041-2113059_2112787-2112963_2113160-2113292
Ganglioglioma	OCIAD1_48857213-48857365_48851805-48852020_48860724-48861200
Ganglioglioma	IQSEC2_53235783-53235832_53232875-53235184_53236321-53236495
