ATRT	STAG2_124090854-124090964_124090574-124090764_124094017-124094144
ATRT	NLGN3_71153477-71153536_71147549-71148206_71155213-71155363
ATRT	SBF1_50457034-50457111_50456491-50456673_50459254-50459392
ATRT	DENND6B_50316566-50316626_50316369-50316475_50317292-50317373
ATRT	DENND6B_50316566-50316712_50316369-50316475_50317292-50317373
ATRT	PACSIN2_42876888-42877010_42876136-42876333_42879047-42879169
ATRT	MRTFA_40594674-40594735_40552105-40552367_40636477-40636685
ATRT	PISD_31623684-31623849_31621648-31621885_31648100-31648276
ATRT	THOC5_29550728-29550843_29549051-29549158_29553670-29553741
ATRT	AP1B1_29339754-29339774_29338989-29339133_29340655-29340857
ATRT	MED15_20575113-20575232_20568520-20568631_20582610-20582747
ATRT	LSM14B_62127585-62127701_62126303-62126439_62129784-62129952
ATRT	SLC12A5_46022843-46023071_46021711-46021886_46023368-46023581
ATRT	SLC12A5_46022930-46023071_46021838-46021886_46023368-46023589
ATRT	SNHG11_38447930-38448093_38446886-38447623_38448661-38448730
ATRT	NNAT_37522358-37522438_37521249-37521403_37522666-37523690
ATRT	EPB41L1_36195329-36195364_36194211-36194360_36197858-36198041
ATRT	EPB41L1_36209488-36209898_36197858-36198041_36212271-36212376
ATRT	ERGIC3_35554372-35554386_35548807-35548865_35555043-35555075
ATRT	HM13_31568078-31568224_31566209-31566295_31569119-31569326
ATRT	HM13_31568078-31568280_31566209-31566295_31569119-31569541
ATRT	PTPRA_2975215-2975241_2964860-2965202_2986764-2986849
ATRT	NDUFV3_42903182-42904276_42896926-42897047_42908863-42909105
ATRT	SNU13_41682356-41682587_41680243-41680364_41688793-41688895
ATRT	RAB9A_13703735-13703902_13689160-13689288_13708720-13708817
ATRT	AP2A1_49802534-49802599_49801980-49802141_49802948-49803005
ATRT	SNRNP70_49102114-49102185_49101389-49101471_49104633-49104735
ATRT	SNRNP70_49102114-49103587_49101389-49101471_49104633-49104735
ATRT	HSD17B14_48813433-48813552_48813017-48813348_48813662-48813730
ATRT	HSD17B14_48813456-48813552_48813017-48813348_48813662-48813730
ATRT	LMTK3_48509135-48509248_48508850-48508969_48509436-48509513
ATRT	PLD3_40365553-40365930_40348689-40348768_40366418-40366464
